method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<Groupon.RepresentativeTests: void testCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']","[{""id"": ""com.groupon:id/done"", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2005][1245,2173]""}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_name"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,626][1384,764]""}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_password_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1293,1016][1370,1065]""}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_groupon_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1445][1384,1642]""}, {""id"": ""com.groupon:id/global_search_button_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[168,199][799,339]""}, {""id"": ""com.groupon:id/search_edittext"", ""class"": ""android.widget.EditText"", ""bounds"": ""[364,199][953,339]""}, {""id"": ""com.groupon:id/deal_image"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[28,723][1412,1502]""}, {""id"": ""com.groupon:id/cta_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[42,2582][1398,2621]""}, {""id"": ""com.groupon:id/ic_shopping_cart"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1300,227][1384,311]""}, {""id"": ""com.groupon:id/quantity_button_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[498,929][530,1005]""}, {}, {""id"": ""com.groupon:id/dialog_positive_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[745,1604][1297,1781]""}]","['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']",groupon,groupon,atm,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/dialog_positive_button']","['id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password']",['id@com.groupon:id/quantity_button_image'],[],9,2,1,0,0.8181818181818182,0.9,0.75,3.0
<Groupon.RepresentativeTests: void testHelp()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}, {""id"": ""com.groupon:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[238,1396][638,1462]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",groupon,groupon,atm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",[],[],[],3,0,0,0,1.0,1.0,1.0,0.0
<Groupon.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",groupon,groupon,atm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",[],[],[],2,0,0,0,1.0,1.0,1.0,0.0
<Groupon.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}, {}, {""id"": ""com.groupon:id/terms_of_use"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,724][1412,878]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']",groupon,groupon,atm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'id@com.groupon:id/terms_of_use']",[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout'],[],3,0,1,0,1.0,0.75,0.75,1.0
<Groupon.RepresentativeTests: void testSignIn()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_google"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,2176][1384,2344]""}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in']",groupon,ebay,atm,['id@com.groupon:id/fragment_log_in_sign_up_password'],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",[],[],1,3,0,0,0.25,1.0,0.25,4.0
<Groupon.RepresentativeTests: void testSignUp()>,"['id@com.groupon:id/done', 'xpath@//android.widget.TextView[@text=""NEW USER""]', 'id@com.groupon:id/fragment_log_in_sign_up_name', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/tv_legal_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[70,1131][1384,1237]""}, {""id"": ""com.ebay.mobile:id/et_first_name"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,916][1384,1065]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_google"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,2176][1384,2344]""}]","['id@com.ebay.mobile:id/button_register', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/et_email', 'id@com.ebay.mobile:id/et_first_name', 'id@com.ebay.mobile:id/et_last_name', 'id@com.ebay.mobile:id/bt_continue', 'id@com.ebay.mobile:id/et_temp', 'id@com.ebay.mobile:id/bt_create_your_account']",groupon,ebay,atm,['id@com.groupon:id/fragment_log_in_sign_up_password'],"['id@com.groupon:id/done', 'xpath@//android.widget.TextView[@text=""NEW USER""]', 'id@com.groupon:id/fragment_log_in_sign_up_name', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",[],[],1,5,0,0,0.16666666666666666,1.0,0.16666666666666666,6.0
<Groupon.RepresentativeTests: void testAbout()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_settings', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[6]/android.widget.RelativeLayout']",groupon,ebay,atm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']","['id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout']",[],0,1,2,0,0.0,0.0,0.0,3.0
<Groupon.RepresentativeTests: void testAccount()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/my_stuff']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_google"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,2176][1384,2344]""}, {}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/textview_sign_in_status']",groupon,ebay,atm,['id@com.groupon:id/fragment_log_in_sign_up_password'],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",['id@com.groupon:id/my_stuff'],[],1,3,1,0,0.25,0.5,0.2,6.0
<Groupon.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/category_icon', 'id@com.groupon:id/categoryCardContentContainer']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[624,647][998,759]""}, {}]","['xpath@//android.widget.TextView[@content-desc=""Categories button""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.ImageView']",groupon,ebay,atm,['id@com.groupon:id/category_icon'],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']",['id@com.groupon:id/categoryCardContentContainer'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
<Groupon.RepresentativeTests: void testContact()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]/android.widget.RelativeLayout']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_help_contact', 'id@recommend_call_us']",groupon,ebay,atm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']","['id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]/android.widget.RelativeLayout']",[],0,1,2,0,0.0,0.0,0.0,3.0
<Groupon.RepresentativeTests: void testSearch()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/search_box"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,367][1076,535]""}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text']",groupon,ebay,atm,"['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","['xpath@//android.widget.Button[@text=""Just show me the deals""]']",[],[],2,1,0,0,0.6666666666666666,1.0,0.6666666666666666,1.0
<Groupon.RepresentativeTests: void testFilter()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView[5]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.RelativeLayout[2]/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[2]', 'id@com.groupon:id/done_button']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/search_box"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,367][1076,535]""}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {}, {}, {""id"": ""com.ebay.mobile:id/button_done"", ""class"": ""android.widget.Button"", ""bounds"": ""[1199,171][1440,367]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/button_sort', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.CheckedTextView']",groupon,ebay,atm,"['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/done_button']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView[5]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.RelativeLayout[2]/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[2]']",[],2,2,2,0,0.5,0.5,0.3333333333333333,3.0
<Groupon.RepresentativeTests: void testDetail()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/search_box"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,367][1076,535]""}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {""id"": ""com.ebay.mobile:id/menu_image_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1104,185][1272,353]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/image']",groupon,ebay,atm,"['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/deal_image']",[],[],2,2,0,0,0.5,1.0,0.5,2.0
<Groupon.RepresentativeTests: void testAddCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_google"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,2176][1384,2344]""}, {""id"": ""com.ebay.mobile:id/search_box"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,367][1076,535]""}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {""id"": ""com.ebay.mobile:id/menu_image_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1104,185][1272,353]""}, {""id"": ""com.ebay.mobile:id/selection_capsule"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,2391][392,2615]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/image', 'id@com.ebay.mobile:id/button_add_to_cart']",groupon,ebay,atm,"['id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button']",[],[],3,5,0,0,0.375,1.0,0.375,6.0
<Groupon.RepresentativeTests: void testCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/et_email"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,636][1384,785]""}, {""id"": ""com.ebay.mobile:id/et_temp"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,562][1384,711]""}, {""id"": ""com.ebay.mobile:id/button_google"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,2176][1384,2344]""}, {""id"": ""com.ebay.mobile:id/search_box"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,367][1076,535]""}, {""id"": ""com.ebay.mobile:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[196,234][1132,360]""}, {""id"": ""com.ebay.mobile:id/menu_image_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1104,185][1272,353]""}, {""id"": ""com.ebay.mobile:id/selection_capsule"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,2391][392,2615]""}, {""id"": ""com.ebay.mobile:id/action_view_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1314,227][1398,311]""}, {}, {}, {}]",[],groupon,ebay,atm,"['id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/ic_shopping_cart']","['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button']",[],"['id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']",4,5,0,3,0.4444444444444444,1.0,0.5833333333333334,10.0
<Groupon.RepresentativeTests: void testHelp()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {""id"": ""com.ebay.mobile:id/charity_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_help_contact']",groupon,ebay,atm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",['id@com.groupon:id/my_stuff'],[],0,2,1,0,0.0,0.0,0.0,2.0
<Groupon.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}]",['id@com.ebay.mobile:id/home'],groupon,ebay,atm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']",['id@com.groupon:id/my_stuff'],[],0,1,1,0,0.0,0.0,0.0,1.0
