method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<Groupon.RepresentativeTests: void testCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']","[{""id"": ""com.groupon:id/done"", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2005][1245,2173]""}, {}, {}, {""id"": ""com.groupon:id/fragment_log_in_sign_up_groupon_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1445][1384,1642]""}, {}, {}, {}, {""id"": ""com.groupon:id/cta_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[42,2582][1398,2621]""}, {""id"": ""com.groupon:id/ic_shopping_cart"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1300,227][1384,311]""}, {""id"": ""com.groupon:id/quantity_button_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[498,929][530,1005]""}, {}, {""id"": ""com.groupon:id/dialog_positive_button"", ""class"": ""android.widget.Button"", ""bounds"": ""[745,1604][1297,1781]""}]","['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']",groupon,groupon,gtm,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/dialog_positive_button']",[],"['id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/quantity_button_image']",[],6,0,6,0,1.0,0.5,0.5,6.0
<Groupon.RepresentativeTests: void testHelp()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}, {""id"": ""com.groupon:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[238,1396][638,1462]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",groupon,groupon,gtm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",[],[],[],3,0,0,0,1.0,1.0,1.0,0.0
<Groupon.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",groupon,groupon,gtm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",[],[],[],2,0,0,0,1.0,1.0,1.0,0.0
<Groupon.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[195,2372][1245,2549]""}, {""id"": ""com.groupon:id/my_stuff"", ""class"": ""android.view.ViewGroup"", ""bounds"": ""[1080,2582][1440,2621]""}, {}, {""id"": ""com.groupon:id/terms_of_use"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,724][1412,878]""}]","['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']",groupon,groupon,gtm,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'id@com.groupon:id/terms_of_use']",[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout'],[],3,0,1,0,1.0,0.75,0.75,1.0
<Groupon.RepresentativeTests: void testSignIn()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[884,1915][1057,1981]""}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in']",groupon,ebay,gtm,[],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",['id@com.groupon:id/fragment_log_in_sign_up_password'],['id@com.groupon:id/fragment_log_in_sign_up_email'],0,2,1,1,0.0,0.0,0.25,4.0
<Groupon.RepresentativeTests: void testSignUp()>,"['id@com.groupon:id/done', 'xpath@//android.widget.TextView[@text=""NEW USER""]', 'id@com.groupon:id/fragment_log_in_sign_up_name', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {""id"": ""com.ebay.mobile:id/tv_legal_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[70,1131][1384,1237]""}, {}, {}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[884,1915][1057,1981]""}]","['id@com.ebay.mobile:id/button_register', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/et_email', 'id@com.ebay.mobile:id/et_first_name', 'id@com.ebay.mobile:id/et_last_name', 'id@com.ebay.mobile:id/bt_continue', 'id@com.ebay.mobile:id/et_temp', 'id@com.ebay.mobile:id/bt_create_your_account']",groupon,ebay,gtm,[],"['id@com.groupon:id/done', 'xpath@//android.widget.TextView[@text=""NEW USER""]', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",['id@com.groupon:id/fragment_log_in_sign_up_password'],"['id@com.groupon:id/fragment_log_in_sign_up_name', 'id@com.groupon:id/fragment_log_in_sign_up_email']",0,3,1,2,0.0,0.0,0.3333333333333333,8.0
<Groupon.RepresentativeTests: void testAbout()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_settings', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[6]/android.widget.RelativeLayout']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<Groupon.RepresentativeTests: void testAccount()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/my_stuff']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[884,1915][1057,1981]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}]","['id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/button_classic', 'id@com.ebay.mobile:id/edit_text_username', 'xpath@//android.widget.LinearLayout[@content-desc=""Sign in""]/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.EditText', 'id@com.ebay.mobile:id/button_sign_in', 'id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/textview_sign_in_status']",groupon,ebay,gtm,[],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/my_stuff']",['id@com.groupon:id/fragment_log_in_sign_up_password'],['id@com.groupon:id/fragment_log_in_sign_up_email'],0,3,1,1,0.0,0.0,0.2,6.0
<Groupon.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/category_icon', 'id@com.groupon:id/categoryCardContentContainer']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[624,647][998,759]""}, {}]","['xpath@//android.widget.TextView[@content-desc=""Categories button""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.ImageView']",groupon,ebay,gtm,['id@com.groupon:id/category_icon'],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']",['id@com.groupon:id/categoryCardContentContainer'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
<Groupon.RepresentativeTests: void testContact()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]/android.widget.RelativeLayout']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_help_contact', 'id@recommend_call_us']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<Groupon.RepresentativeTests: void testSearch()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']","['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext']",[],0,1,2,0,0.0,0.0,0.0,2.0
<Groupon.RepresentativeTests: void testFilter()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView[5]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.RelativeLayout[2]/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[2]', 'id@com.groupon:id/done_button']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {}, {}, {}, {""id"": ""com.ebay.mobile:id/button_done"", ""class"": ""android.widget.Button"", ""bounds"": ""[1199,171][1440,367]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/button_sort', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.CheckedTextView']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/done_button']","['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.LinearLayout/android.widget.TextView[5]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.RelativeLayout[2]/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[2]']",[],0,2,4,0,0.0,0.0,0.0,4.0
<Groupon.RepresentativeTests: void testDetail()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {}, {}, {}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/image']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]']","['id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image']",[],0,1,3,0,0.0,0.0,0.0,3.0
<Groupon.RepresentativeTests: void testAddCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[884,1915][1057,1981]""}, {}, {}, {}, {""id"": ""com.ebay.mobile:id/selection_capsule"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1148,2391][1384,2615]""}]","['id@com.ebay.mobile:id/search_box', 'id@com.ebay.mobile:id/search_src_text', 'id@com.ebay.mobile:id/image', 'id@com.ebay.mobile:id/button_add_to_cart']",groupon,ebay,gtm,[],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/cta_button']","['id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image']",['id@com.groupon:id/fragment_log_in_sign_up_email'],0,3,4,1,0.0,0.0,0.125,5.0
<Groupon.RepresentativeTests: void testCart()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image', 'id@com.groupon:id/cta_button', 'id@com.groupon:id/ic_shopping_cart', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']","[{""id"": ""com.ebay.mobile:id/button_sign_in"", ""class"": ""android.widget.Button"", ""bounds"": ""[56,1119][1384,1287]""}, {}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[884,1915][1057,1981]""}, {}, {}, {}, {""id"": ""com.ebay.mobile:id/selection_capsule"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1148,2391][1384,2615]""}, {""id"": ""com.ebay.mobile:id/action_view_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1314,227][1398,311]""}, {}, {}, {}]",[],groupon,ebay,gtm,['id@com.groupon:id/ic_shopping_cart'],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button', 'id@com.groupon:id/cta_button']","['id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/global_search_button_text', 'id@com.groupon:id/search_edittext', 'id@com.groupon:id/deal_image']","['id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/quantity_button_text', 'id@com.groupon:id/quantity_button_image', 'id@com.groupon:id/dialog_positive_button']",1,3,4,4,0.25,0.2,0.4166666666666667,7.0
<Groupon.RepresentativeTests: void testHelp()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}, {""id"": ""com.ebay.mobile:id/charity_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_help_contact']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@//android.widget.TextView[@text=""Customer Support""]']",[],[],0,3,0,0,0.0,NA,0.0,3.0
<Groupon.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}]",['id@com.ebay.mobile:id/home'],groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']",[],[],0,2,0,0,0.0,NA,0.0,2.0
<Groupon.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']","[{""id"": ""com.ebay.mobile:id/bt_show"", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[1244,937][1384,1021]""}, {""id"": ""com.ebay.mobile:id/home_pill"", ""class"": ""android.widget.TextView"", ""bounds"": ""[362,647][596,759]""}, {}, {}]","['id@com.ebay.mobile:id/home', 'id@com.ebay.mobile:id/menuitem_settings', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[6]/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[2]/android.widget.RelativeLayout']",groupon,ebay,gtm,[],"['xpath@//android.widget.Button[@text=""Just show me the deals""]', 'id@com.groupon:id/my_stuff']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.viewpager.widget.ViewPager/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[5]/android.widget.FrameLayout', 'id@com.groupon:id/terms_of_use']",[],0,2,2,0,0.0,0.0,0.0,4.0
<Groupon.RepresentativeTests: void testSignIn()>,"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_email', 'id@com.groupon:id/fragment_log_in_sign_up_password', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']","[{""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[1225,902][1312,990]""}, {}, {}, {""id"": """", ""class"": ""android.widget.Button"", ""bounds"": ""[1225,902][1312,990]""}]","['id@com.google.android.apps.shopping.express:id/welcome_btn_get_started', 'id@com.google.android.apps.shopping.express:id/account_drop_down_arrow', 'xpath@//android.widget.EditText[@content-desc=""Email or phone""]', 'xpath@//android.widget.Button[@content-desc=""Next""]', 'xpath@//android.webkit.WebView[@content-desc=""Welcome""]/android.view.View/android.view.View[3]', 'xpath@//android.widget.Button[@content-desc=""Next""]']",groupon,googleshopping,gtm,[],"['id@com.groupon:id/done', 'id@com.groupon:id/fragment_log_in_sign_up_groupon_button']",['id@com.groupon:id/fragment_log_in_sign_up_password'],['id@com.groupon:id/fragment_log_in_sign_up_email'],0,2,1,1,0.0,0.0,0.25,6.0
