method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<abc.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]']","[{""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}, {}]",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.FrameLayout[2]'],abc,newsrepublic,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]'],[],0,1,1,0,0.0,0.0,0.0,1.0
<abc.RepresentativeTests: void testContact()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_feedback']","[{""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}, {}, {""id"": ""com.mobilesrepublic.appy:id/current_language"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,321][449,375]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_feedback']",abc,newsrepublic,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_feedback']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","[{""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back']",abc,newsrepublic,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],[],0,1,0,0,0.0,NA,0.0,2.0
<abc.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']","[{""id"": """", ""class"": ""android.view.View"", ""bounds"": ""[0,0][0,0]""}, {}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,1361][491,1423]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.RelativeLayout[4]', 'id@com.mobilesrepublic.appy:id/siginin_back', 'id@com.mobilesrepublic.appy:id/bottom_tab_native_profile_menu_item_settings', 'id@com.mobilesrepublic.appy:id/privacy_safety', 'id@com.mobilesrepublic.appy:id/privacy_setting_service_terms']",abc,newsrepublic,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_terms']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,5.0
<abc.RepresentativeTests: void testSearch()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}]",[],abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],['id@com.abc.abcnews:id/drawer_search'],0,1,0,1,0.0,NA,0.5,1.0
<abc.RepresentativeTests: void testDetail()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {}]",['id@com.foxnews.android:id/big_top_item_container'],abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],"['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",0,1,0,2,0.0,NA,0.6666666666666666,2.0
<abc.RepresentativeTests: void testAddBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {}, {""id"": ""com.foxnews.android:id/save"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[854,91][959,196]""}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']",abc,fox,gtm,['id@com.abc.abcnews:id/menu_save_button'],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],"['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",1,1,0,2,0.5,1.0,0.75,2.0
<abc.RepresentativeTests: void testRemoveBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/headline_list_item_parent_container', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {}, {""id"": ""com.foxnews.android:id/save"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[854,91][959,196]""}, {}, {""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {}, {""id"": ""com.foxnews.android:id/save"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[854,91][959,196]""}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']",abc,fox,gtm,"['id@com.abc.abcnews:id/menu_save_button', 'id@com.abc.abcnews:id/menu_save_button']","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.abc.abcnews:id/headline_list_item_parent_container']","['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]']",2,2,2,3,0.5,0.5,0.5555555555555556,4.0
<abc.RepresentativeTests: void testTextSize()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@android:id/text1']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {}, {}]","['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/scale_text']",abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@android:id/text1']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]'],0,1,2,1,0.0,0.0,0.25,2.0
<abc.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}]","['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']",abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]'],[],0,1,1,0,0.0,0.0,0.0,2.0
<abc.RepresentativeTests: void testContact()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_feedback']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {""id"": ""com.foxnews.android:id/settings_provider"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,413][1038,475]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']",abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_feedback']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']",abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],[],0,1,0,0,0.0,NA,0.0,2.0
<abc.RepresentativeTests: void testTerms()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']","[{""id"": ""com.foxnews.android:id/tab_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}, {}, {""id"": ""com.foxnews.android:id/settings_link"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,0][0,0]""}]","['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']",abc,fox,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_terms']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testSearch()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text']",abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['id@com.abc.abcnews:id/drawer_search'],[],0,1,1,0,0.0,0.0,0.0,2.0
<abc.RepresentativeTests: void testDetail()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}]","['id@jp.gocro.smartnews.android:id/searchTextView', 'id@jp.gocro.smartnews.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.LinearLayout[1]']",abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",[],0,1,2,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testAddBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}, {}]",[],abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",['id@com.abc.abcnews:id/menu_save_button'],0,1,2,1,0.0,0.0,0.25,2.0
<abc.RepresentativeTests: void testRemoveBookmark()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/headline_list_item_parent_container', 'id@com.abc.abcnews:id/menu_save_button']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}, {}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}, {}]",[],abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['id@com.abc.abcnews:id/drawer_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@com.abc.abcnews:id/headline_list_item_parent_container']","['id@com.abc.abcnews:id/menu_save_button', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[2]', 'id@com.abc.abcnews:id/menu_save_button']",0,2,3,4,0.0,0.0,0.4444444444444444,5.0
<abc.RepresentativeTests: void testTextSize()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]', 'id@android:id/text1']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {}, {""id"": ""android:id/text1"", ""class"": ""android.widget.CheckedTextView"", ""bounds"": ""[69,1007][1011,1133]""}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[3]', 'id@android:id/text1']",abc,smartnews,gtm,['id@android:id/text1'],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.RelativeLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]']",[],1,1,2,0,0.5,0.3333333333333333,0.25,2.0
<abc.RepresentativeTests: void testCategory()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}]",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.RelativeLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.view.View[1]'],abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.view.ViewGroup[1]'],[],0,1,1,0,0.0,0.0,0.0,1.0
<abc.RepresentativeTests: void testContact()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_feedback']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}, {}, {""id"": ""jp.gocro.smartnews.android:id/titleTextView"", ""class"": ""android.widget.TextView"", ""bounds"": ""[42,369][1038,431]""}]","['id@jp.gocro.smartnews.android:id/settingButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[7]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.webkit.WebView/android.webkit.WebView/android.view.View[1]/android.view.View[2]/android.view.View[2]/android.view.View']",abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'id@com.abc.abcnews:id/setting_feedback']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout'],[],0,2,1,0,0.0,0.0,0.0,3.0
<abc.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,70][147,217]""}]",['id@jp.gocro.smartnews.android:id/settingButton'],abc,smartnews,gtm,[],"['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]']",[],[],0,1,0,0,0.0,NA,0.0,1.0
